title,title_spotify,artist,album,colab,id,release_date,peak_rank,peak_date,peak_year,lustrum,weeks,sp_popularity,tempo,duration,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,before_1964,release_year
I'm Comin' On On Back To You,I'm Comin' On Back To You,Jackie Wilson,The Definitive Jackie Wilson,N,1Taar5sR4NFefr5wU3Tb9v,2019-09-04,19.0,1961-06-07,1961,1960-1964,6.0,18.0,81.315,137.932,0.0,0.0,0.589,0.649,-7.793,0.115,0.717,1.37e-05,0.613,0.86,True,2019
I'm Coming Home,I'm Coming Home,Marv Johnson,Marvelous Marv Johnson,N,5lXRN37xGV7qRYSKmszCFr,1960-01-01,82.0,1959-07-08,1959,1955-1959,4.0,3.0,150.81,158.4,7.0,1.0,0.591,0.746,-7.629,0.0383,0.766,1.46e-06,0.549,0.968,True,1960
I'm Gettin' Better,I'm Gettin' Better,Jim Reeves,The Essential Jim Reeves,N,4Ol9ItxfEA5qEZm1UwzLAk,1995-07-31,37.0,1960-06-15,1960,1960-1964,10.0,19.0,80.169,134.676,7.0,1.0,0.476,0.144,-17.544,0.0306,0.861,0.00495,0.114,0.222,True,1995
I'm Gonna Be A Wheel Some Day,I'm Gonna Be A Wheel Some Day,Fats Domino,Legends Of Rock n' Roll,N,3P4aliQFnRu1cscT0iXsev,1962-01-01,17.0,1959-07-22,1959,1955-1959,13.0,21.0,112.182,124.64,5.0,1.0,0.739,0.552,-11.184,0.054,0.375,0.0,0.207,0.905,True,1962
I'm Gonna Get Married,I'm Gonna Get Married,Lloyd Price,Mr. Personality,N,3ewKZmCc9WuIs31e37YGdi,1959-01-01,3.0,1959-08-05,1959,1955-1959,14.0,36.0,119.699,140.8,7.0,1.0,0.554,0.39,-12.746,0.035,0.789,0.0,0.643,0.649,True,1959
I'm Gonna Knock On Your Door,I'm Gonna Knock on Your Door,Eddie Hodges,Hit Singles - EP,N,2bD6w4hLV94TkykV8vY2D8,2010-04-20,17.0,1961-06-14,1961,1960-1964,10.0,28.0,126.347,126.267,2.0,1.0,0.768,0.868,-6.75,0.0338,0.804,0.00481,0.0547,0.993,True,2010
I'm Gonna Move To The Outskirts Of Town,I'm Gonna Move to the Outskirts of Town,Ray Charles,United We Swing: Best of the Jazz at Lincoln Center Galas,Y,19qhYrBNov4aob2rOs5uwS,2018-03-23,84.0,1961-06-14,1961,1960-1964,2.0,31.0,174.832,226.618,5.0,0.0,0.414,0.524,-6.759,0.0549,0.841,1.2e-06,0.678,0.512,True,2018
I'm In The Mood For Love,I'm in the Mood for Love,The Chimes,The Chimes Meet the Videls,N,73UNWjUVZUBoF097z9Jd7J,1995-05-21,38.0,1961-03-22,1961,1960-1964,9.0,16.0,68.195,149.293,1.0,1.0,0.54,0.636,-8.099,0.0269,0.667,8.35e-05,0.183,0.814,True,1995
I'm Learning About Love,I'm Learning About Love,Brenda Lee,Emotions,N,5mUzm6MlECSOKosUHf42cj,1961-04-03,33.0,1961-01-25,1961,1960-1964,4.0,22.0,92.405,161.493,0.0,1.0,0.754,0.538,-8.568,0.0826,0.353,0.00503,0.116,0.82,True,1961
I'm Never Gonna Tell,I'm Never Gonna Tell,Jimmie Rodgers,I'm Falling In Love Again,N,0p26ZNVxSELqHfntE5Uz1m,2020-02-27,36.0,1959-02-18,1959,1955-1959,11.0,17.0,209.272,112.893,7.0,1.0,0.662,0.471,-11.578,0.048,0.73,2.03e-05,0.0709,0.968,True,2020
I'm Ready,I'm Ready,Fats Domino,Legends Of Rock n' Roll,N,7dr2Dg9cmVtFdSenJpGKmA,1962-01-01,16.0,1959-05-06,1959,1955-1959,11.0,39.0,172.205,125.467,0.0,1.0,0.657,0.663,-10.676,0.0499,0.655,0.000398,0.136,0.967,True,1962
I'm Sorry,I'm Sorry,Brenda Lee,Brenda Lee,N,4LJcNiq2pBb8OeqrGdBJQw,1960-08-01,1.0,1960-05-25,1960,1960-1964,23.0,55.0,101.711,161.547,10.0,1.0,0.558,0.223,-12.362,0.0299,0.868,0.000972,0.13,0.303,True,1960
I've Been Around,I've Been Around,Fats Domino,The Complete Imperial Singles,N,2wfunZeZQF6SDLjMg7yyJg,2017-04-28,33.0,1959-10-21,1959,1955-1959,9.0,9.0,87.687,117.574,3.0,1.0,0.82,0.64,-4.579,0.032,0.134,0.000133,0.104,0.86,True,2017
I've Been Loved Before,I've Been Loved Before,Shirley and Lee,The Best of Rhythm and Blues,N,48L7lzaZVdDcas1NbN2LpU,1965-05-24,88.0,1960-06-22,1960,1960-1964,6.0,0.0,104.082,151.541,7.0,1.0,0.606,0.466,-8.949,0.0261,0.729,0.0189,0.787,0.764,True,1965
I've Been There,I've Been There,Tommy Edwards,It’s All In The Game: The Best Of Tommy Edwards,N,3EPS1jCdlQAvbC8UI6cmVj,1994-01-01,53.0,1959-08-05,1959,1955-1959,10.0,22.0,111.417,155.347,10.0,0.0,0.469,0.188,-12.671,0.0309,0.876,0.00669,0.122,0.203,True,1994
I've Come Of Age,Eye of the Storm (feat. Gabe Real),Billy Storm,Fresh Start,Y,6RSBBvhrP0KvkpaUSMPI11,2015-08-28,28.0,1959-04-08,1959,1955-1959,14.0,59.0,83.007,331.613,9.0,1.0,0.482,0.726,-6.375,0.0486,0.197,0.0,0.464,0.558,True,2015
I've Got News For You,I've Got News for You,Ray Charles,True Genius,N,66SSY1rlScfQbNNCo3qTn3,2021-09-10,66.0,1961-06-14,1961,1960-1964,5.0,30.0,72.515,272.907,3.0,1.0,0.357,0.334,-11.174,0.0574,0.801,0.00117,0.0802,0.47,True,2021
I've Got You Under My Skin,I've Got You Under My Skin,Louis Prima And Keely Smith,Capitol Collectors Series,Y,2DlYJ5MGLpDGzYhF76LXtI,1991-01-01,95.0,1959-02-18,1959,1955-1959,2.0,22.0,136.477,157.333,5.0,0.0,0.581,0.308,-14.774,0.189,0.153,0.0,0.139,0.762,True,1991
I've Had It,I've Had It,The Bell Notes,"Goldisc Records From The Vault, Vol. 3",N,4kj6CdWwrpReAYZjX9Srxq,2010-01-13,6.0,1959-01-21,1959,1955-1959,16.0,17.0,147.183,162.56,4.0,1.0,0.542,0.781,-12.592,0.109,0.816,0.0283,0.263,0.935,True,2010
I've Told Every Little Star,"I've Told Every Little Star [In the Style of ""Linda Scott""]",Linda Scott,Linda Scott - I've Told Every Little Star (Reproduction),N,7bX2lFsG17VF8wiAjkyzIM,2011-05-10,3.0,1961-03-08,1961,1960-1964,14.0,10.0,119.933,129.778,3.0,1.0,0.633,0.709,-8.594,0.0261,0.493,0.0141,0.0991,0.922,True,2011
If Dreams Came True,If Dreams Came True - Single Version,Pat Boone,Pat Boone's Greatest Hits (Reissue),N,3bOkX6Yz6Pe4NByWzuJY6G,1993-01-01,12.0,1958-01-01,1958,1955-1959,10.0,14.0,83.152,162.307,3.0,1.0,0.31,0.122,-16.23,0.0344,0.878,0.000182,0.122,0.342,True,1993
If I Didn't Care,If I Didn't Care,Connie Francis,Gold,N,5PtRkZoNShkcE1yfy6q444,2005-06-14,22.0,1961-01-04,1961,1960-1964,11.0,30.0,81.618,158.373,9.0,0.0,0.339,0.391,-9.855,0.036,0.797,1.52e-05,0.166,0.372,True,2005
If I Had A Girl,If I Had a Girl,Rod Lauren,One More Time: Rarely Heard Hits of the 60's,N,1J2MClcCun4LumVSx7sqzz,1960-04-30,31.0,1959-12-16,1959,1955-1959,10.0,15.0,123.597,129.28,2.0,1.0,0.383,0.408,-9.479,0.0326,0.682,0.000193,0.147,0.607,True,1960
If I Knew,If I Knew,Nat King Cole,The Beautiful Ballads,N,00Vwp9jQUs52JOnbbLaz5e,1967-01-01,86.0,1960-12-28,1960,1960-1964,2.0,2.0,80.207,167.693,1.0,1.0,0.371,0.386,-9.238,0.0308,0.708,0.000467,0.0787,0.169,True,1967
If She Should Come To You (La Montana),If She Should Come to You (La Montana),Anthony Newley,That Noise! The Essential Anthony Newley,N,0tUDEj8ICTB3Szebds5xaV,2020-09-07,67.0,1960-10-05,1960,1960-1964,5.0,0.0,89.256,186.018,8.0,1.0,0.371,0.594,-6.329,0.0333,0.527,0.00123,0.106,0.353,True,2020
If You Don't Want My Lovin',If You Don't Want My Lovin',"Carl Dobkins, Jr.",Presenting Carl Dobkins Jr.,N,7igX2xdUhrghaHlnvHJEvb,1959-05-20,67.0,1959-10-07,1959,1955-1959,3.0,2.0,116.362,145.16,2.0,1.0,0.53,0.467,-8.227,0.0274,0.663,0.0,0.304,0.787,True,1959
If You Love Me,If You Love Me,LaVern Baker,Blues Ballads,N,6wSzp7jdrDUk9vJFIsdwKR,2005-12-20,79.0,1959-08-12,1959,1955-1959,2.0,9.0,102.688,161.213,4.0,1.0,0.601,0.361,-8.173,0.025,0.859,8.4e-06,0.384,0.666,True,2005
If You Need Me,If You Need Me - Version #2,Fats Domino,They Call Me The Fat Man (The Legendary Imperial Recordings),N,6i9vakbAAPjn7qEUv3BNos,2016-01-01,98.0,1960-02-10,1960,1960-1964,1.0,4.0,115.633,126.427,8.0,1.0,0.59,0.55,-10.709,0.0472,0.675,0.00347,0.169,0.716,True,2016
Igmoo (The Pride Of South Central High),Igmoo (The Pride of South Central High),Stonewall Jackson,The Essential Stonewall Jackson,N,26J5htnkcAcjRoBxZp0fCL,2019-11-08,95.0,1959-10-14,1959,1955-1959,2.0,3.0,126.247,136.893,10.0,1.0,0.752,0.774,-8.782,0.0502,0.333,0.0,0.385,0.965,True,2019
Image Of A Girl,A Letter To No One,Safaris with The Phantom's Band,The Phantom Five,N,1aE8HVgaRZGqFY6sF0utyR,2024-08-30,6.0,1960-06-01,1960,1960-1964,18.0,43.0,93.012,241.693,0.0,1.0,0.547,0.753,-6.46,0.0276,0.354,0.632,0.113,0.589,True,2024
In Between Tears,In Between Tears,Lenny Miles,Rare Soul Authentic Vinyl Editions,N,15jedQZra2UBjZcd78gQu5,2013-09-01,84.0,1961-05-03,1961,1960-1964,2.0,3.0,125.89,138.053,11.0,1.0,0.703,0.556,-7.601,0.0326,0.756,0.0,0.0948,0.966,True,2013
In My Heart,In My Heart,The Timetones,Presenting The Timetones,N,5RM03AbntpjHO3Kq98WKVE,1961-03-11,51.0,1961-05-03,1961,1960-1964,5.0,26.0,95.444,150.212,0.0,1.0,0.53,0.624,-8.008,0.0353,0.875,0.0,0.33,0.962,True,1961
In My Little Corner Of The World,In My Little Corner of the World,Anita Bryant,On Rute 66,Y,1NAvZNIUfC79QACBJ7qhK0,2014-02-15,10.0,1960-07-06,1960,1960-1964,14.0,17.0,113.421,150.28,9.0,0.0,0.532,0.293,-11.052,0.0296,0.727,2.92e-06,0.143,0.422,True,2014
In The Mood,In the Mood,Ernie Fields & Orch.,In the Mood,N,5zCGngps4WZhwlqtrRBQc2,2010-09-20,4.0,1959-09-16,1959,1955-1959,19.0,3.0,162.417,166.107,1.0,1.0,0.442,0.806,-14.06,0.0348,0.586,0.977,0.328,0.974,True,2010
In The Still Of The Nite,IN THE STILL OF THE NITE,The Five Satins,Singing On The Street Corner,N,4jFEZn17DROVttSCqHkNdE,2017-10-25,81.0,1959-12-30,1959,1955-1959,5.0,1.0,106.699,183.84,0.0,1.0,0.422,0.372,-10.1,0.0358,0.896,0.0,0.144,0.217,True,2017
Intermission Riff,Intermission,Bernie Lowe Orchestra,Act II,N,2xrOQVTHUv07UP6jXjY6le,2024-07-19,61.0,1958-11-19,1958,1955-1959,4.0,30.0,119.352,108.042,10.0,1.0,0.523,0.419,-6.657,0.0341,0.963,0.315,0.0922,0.113,True,2024
Irresistable You,Simply Irresistible,Bobby Peterson,Heavy Nova,N,0bSr5pybJSlgG5OZH441gF,1988-06-22,96.0,1960-10-26,1960,1960-1964,1.0,52.0,142.782,255.093,9.0,1.0,0.69,0.841,-13.357,0.0384,0.163,2.78e-06,0.0441,0.716,True,1988
Is It Wrong (For Loving You),Is It Wrong (For Loving You),Webb Pierce,"Hundred Year Webb, Vol. 3",N,0asc0rbDQEZcs8gqFszMZe,2021-07-23,69.0,1960-04-27,1960,1960-1964,3.0,4.0,106.335,133.827,9.0,1.0,0.701,0.392,-13.548,0.0376,0.716,0.0,0.06,0.815,True,2021
Is There Any Chance,Is There Any Chance,Marty Robbins,More Greatest Hits,N,0GRML5qVYv4JSzjvQWYIxK,1991-08-01,31.0,1960-06-15,1960,1960-1964,12.0,9.0,106.97,129.867,0.0,1.0,0.352,0.325,-10.117,0.0295,0.61,0.0,0.269,0.475,True,1991
Is There Something On Your Mind,Is There Something on Your Mind,Jack Scott,"Oh, Little One",N,0FzGciwRgclYl3n8XejTU5,2023-06-16,89.0,1961-01-04,1961,1960-1964,1.0,0.0,76.296,165.333,9.0,1.0,0.555,0.141,-14.138,0.0283,0.876,0.0,0.1,0.37,True,2023
Is You Is Or Is You Ain't My Baby,Fannie Mae,Buster Brown,Fannie Mae / Is You Is Or Is You Ain't My Baby? (Digital 45),N,23j5mQae9Hz1rUwg31HNxQ,2011-09-06,81.0,1960-09-14,1960,1960-1964,3.0,9.0,119.825,177.933,5.0,1.0,0.594,0.471,-7.787,0.0278,0.769,0.00152,0.32,0.748,True,2011
It Could Happen To You,It Could Happen To You,Dinah Washington,What A Diff'rence A Day Makes! (Expanded Edition),N,6GN0LtafXeYC80VbaCWG4b,1959-02-19,53.0,1960-03-23,1960,1960-1964,6.0,19.0,96.137,186.227,10.0,1.0,0.275,0.187,-15.587,0.0298,0.918,0.000868,0.115,0.14,True,1959
It Doesn't Matter Anymore,It Doesn't Matter Anymore,Buddy Holly,The Definitive Collection,Y,38s1KAGSzopcquTCeN6jnj,2006-04-18,13.0,1959-02-18,1959,1955-1959,14.0,45.0,115.299,123.347,7.0,1.0,0.631,0.246,-14.31,0.033,0.852,0.0,0.243,0.805,True,2006
It Happened Today,It Happened Today,The Skyliners,Since I Don't Have You - 50th Anniversary Golden Edition,N,4BcoNCPih1pe30R5588Vms,2013-01-01,59.0,1959-09-23,1959,1955-1959,8.0,31.0,81.977,107.842,1.0,1.0,0.435,0.609,-6.243,0.0309,0.362,0.0,0.162,0.863,True,2013
It Keeps Rainin',It Keeps Rainin',Fats Domino,Legends Of Rock n' Roll,N,34J3zJ8Xyf4brtd2duwH0d,1962-01-01,23.0,1961-05-10,1961,1960-1964,10.0,34.0,118.068,163.467,5.0,1.0,0.82,0.434,-14.13,0.0398,0.668,9.97e-05,0.15,0.966,True,1962
It Only Happened Yesterday,It Only Happened Yesterday - Remastered,Jack Scott,Capitol Collectors Series,Y,69cikKSonWdugzCyc38K35,2011-01-01,38.0,1960-07-27,1960,1960-1964,9.0,1.0,85.356,166.227,4.0,1.0,0.238,0.187,-14.015,0.0331,0.944,3.24e-06,0.1,0.149,True,2011
It Was I,It Was I,Skip And Flip,Goodies Old Is New: Rare Singles From The Golden Age of Rock and Roll,N,1QJR1uYpBNVlCDS7NjpgUR,2004-03-15,11.0,1959-06-17,1959,1955-1959,16.0,15.0,112.919,142.42,6.0,1.0,0.684,0.939,-9.546,0.0439,0.757,0.0,0.107,0.956,True,2004
It's All In The Game,It's All In The Game,Tommy Edwards,It’s All In The Game,N,2tvt5K7y1gndmCgtIoLo1f,1958-07-08,1.0,1958-08-13,1958,1955-1959,22.0,54.0,70.49,158.52,3.0,1.0,0.471,0.337,-11.964,0.0267,0.509,6.73e-05,0.216,0.634,True,1958
It's Gonna Work Out Fine,It's Gonna Work Out Fine,Ike & Tina Turner,It's Gonna Work Out Fine,N,2vGVafns1VhbbhyIKi5VtL,1963-02-16,56.0,1961-07-19,1961,1960-1964,4.0,22.0,108.037,183.347,0.0,1.0,0.69,0.69,-7.465,0.103,0.745,6.34e-06,0.116,0.936,True,1963
It's Just A Matter Of Time,It's Just A Matter Of Time,Brook Benton,Super Hits,N,1v31Ib9Yzpc9buzF5wNvfE,2019-08-14,3.0,1959-01-21,1959,1955-1959,18.0,39.0,101.077,148.28,3.0,1.0,0.55,0.428,-9.799,0.0253,0.817,0.169,0.0983,0.48,True,2019
It's Just About Time,It's Just About Time,Johnny Cash And The Tennessee Two,Greatest,Y,185RyaGfeQDqxLCw6LvI3R,1958-01-01,47.0,1958-12-10,1958,1955-1959,7.0,25.0,181.05,127.079,3.0,1.0,0.484,0.586,-6.802,0.04,0.782,0.000155,0.277,0.889,True,1958
It's Late,It's Late,Ricky Nelson,Ricky Sings Again (Expanded Edition / Remastered),N,5fWoxLPLPaJUy3Iostzl1C,1959-01-01,9.0,1959-02-25,1959,1955-1959,13.0,37.0,82.868,119.667,8.0,1.0,0.6,0.795,-8.077,0.0629,0.79,0.0,0.0949,0.898,True,1959
It's Not The End Of Everything,It's Not The End Of Everything,Tommy Edwards,It’s All In The Game: The Best Of Tommy Edwards,N,7KANtQF8nxfUGHffDQZe4m,1994-01-01,78.0,1960-10-05,1960,1960-1964,2.0,8.0,91.452,151.867,5.0,1.0,0.612,0.227,-15.734,0.0307,0.738,0.0,0.299,0.627,True,1994
It's Now Or Never,It's Now or Never,Elvis Presley With The Jordanaires,Platinum - A Life In Music,N,6yP3V5FXNNJU8Z441vxhCV,1997-07-15,1.0,1960-07-13,1960,1960-1964,20.0,58.0,126.266,193.907,4.0,1.0,0.633,0.365,-14.94,0.0403,0.428,0.00378,0.569,0.743,True,1997
It's Only Make Believe,It's Only Make Believe,Conway Twitty,Conway Twitty Sings,N,1xVOttVNT27FBTD8iHjOfU,1959-01-01,1.0,1958-09-10,1958,1955-1959,21.0,54.0,128.537,132.027,11.0,1.0,0.461,0.466,-9.627,0.0598,0.86,2.76e-05,0.135,0.251,True,1959
It's Only The Beginning,It's Only the Beginning,The Kalin Twins,One More Time,N,6yemDXdkE4amw0qnYDmn68,2021-03-19,42.0,1959-01-07,1959,1955-1959,10.0,0.0,106.859,158.467,2.0,1.0,0.667,0.259,-11.069,0.0295,0.795,0.0,0.315,0.858,True,2021
It's Only The Good Times,It's Only The Good Times,Tommy Edwards,For Young Lovers,N,0bElPcNTrcQ4jstUA4wDjG,1959-01-06,86.0,1959-05-27,1959,1955-1959,3.0,11.0,104.705,137.413,1.0,1.0,0.462,0.459,-9.378,0.0271,0.426,2.95e-06,0.284,0.366,True,1959
It's Raining Outside,It's Raining Outside,The Platters,The Flying Platters Around The World,N,6K6Ap90AcwpXarhxR5IK9V,1958-01-01,93.0,1958-10-01,1958,1955-1959,2.0,16.0,72.191,171.56,3.0,1.0,0.24,0.268,-15.201,0.0326,0.788,5.32e-05,0.21,0.349,True,1958
It's Time To Cry,It's Time To Cry - Remastered,Paul Anka,Paul Anka Sings His Big 15 (Remastered),N,40piQ7HbvKynhXmDhWyx6k,1959-01-02,4.0,1959-11-18,1959,1955-1959,15.0,30.0,110.431,146.667,3.0,1.0,0.429,0.39,-10.16,0.0288,0.798,0.000124,0.383,0.529,True,1959
It's Unbelievable,It's Unbelievable,The Larks,The Best of the Larks,N,0K8IE7T2KRMuYqjCWlvzbc,2000-01-01,69.0,1961-03-01,1961,1960-1964,3.0,0.0,172.518,143.853,2.0,0.0,0.21,0.349,-10.531,0.0289,0.971,9.77e-05,0.322,0.321,True,2000
Itchy Twitchy Feeling,Itchy Twitchy Feeling,Bobby Hendricks,Rhythm & Blues Lost Classics,N,7GQJdJt3hCBLLfDI5I5Ldb,2018-07-20,25.0,1958-09-17,1958,1955-1959,14.0,1.0,73.966,149.24,2.0,1.0,0.596,0.633,-7.166,0.0979,0.739,0.00304,0.0745,0.948,True,2018
Ja-Da,Ja-Da,Johnny And The Hurricanes,Rock 'N' Roll Legend: Johnny And The Hurricanes,N,7sJMF0hrpfIxH4wO5TShMo,2008-01-01,86.0,1961-02-22,1961,1960-1964,2.0,6.0,157.171,124.227,2.0,1.0,0.664,0.565,-15.248,0.0369,0.706,0.00357,0.17,0.969,True,2008
Jack O'Diamonds,Jack O'Diamonds,Ruth Brown,Miss Rhythm,N,4EQ0RSFlCh45LY3nYhYmgz,2005-12-20,96.0,1959-05-27,1959,1955-1959,2.0,7.0,78.62,153.173,2.0,1.0,0.631,0.586,-10.109,0.0703,0.304,3.79e-05,0.222,0.789,True,2005
Jambalaya,Jambalaya (On The Bayou),Bobby Comstock And The Counts,Honky Tonkin (Expanded Undubbed Edition),N,5gbm0aNo7eXNuOEkQi5m9B,1954-09-01,90.0,1960-03-02,1960,1960-1964,4.0,57.0,164.084,174.867,7.0,1.0,0.504,0.298,-10.719,0.0345,0.725,0.0,0.0693,0.884,True,1954
Jealous Heart,Jealous Heart,Tab Hunter,Funny Candy Love,N,2kJyEyn7rFLbsfCMdeUkzU,2024-08-02,62.0,1958-10-15,1958,1955-1959,10.0,0.0,112.402,140.748,0.0,1.0,0.598,0.249,-16.02,0.0286,0.97,3.2e-05,0.104,0.773,True,2024
Jealous Of You (Tango Della Gelosia),Jealous Of You (Tango Della Gelosia),Connie Francis,Gold,N,1hYcTkSpxl7gd11PazZCWY,2005-06-14,19.0,1960-05-18,1960,1960-1964,11.0,19.0,126.501,143.267,4.0,1.0,0.457,0.481,-4.445,0.0297,0.726,8.03e-05,0.457,0.436,True,2005
Jealousy,Jealousy - 1958 Single Version,Kitty Wells,The Decca Singles 1956-1958,N,5D94XZ4AA0oIdvOxaJEw3W,2022-08-26,83.0,1958-01-01,1958,1955-1959,2.0,2.0,126.979,151.853,7.0,1.0,0.638,0.162,-10.719,0.0301,0.626,0.0,0.059,0.589,True,2022
Jennie Lee,Jennie Lee (Jan & Arnie),Jan & Arnie,Greatest Hits Vol 2. [Audiophile Edition],N,3AlVWrCUgF4h1TLVn9BFUR,2023-09-09,44.0,1958-01-01,1958,1955-1959,2.0,17.0,113.837,122.347,9.0,1.0,0.479,0.924,-5.154,0.0552,0.321,0.118,0.334,0.856,True,2023
Jenny Lou,Jenny Lou,Sonny James,The Southern Gentleman,Y,07fZuhOPreLVpwuLkTCRLH,2019-05-27,67.0,1960-04-06,1960,1960-1964,6.0,1.0,118.717,153.693,6.0,1.0,0.548,0.575,-6.639,0.0348,0.629,0.0937,0.141,0.541,True,2019
Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant T,Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant Tasting Green and Purple Pills (Bonus Track: Alternate Recording),Ray Stevens,The Very Best Of……,N,51WUZGolmuSfy7nltHefnD,1975-01-01,90.0,1961-07-19,1961,1960-1964,1.0,14.0,115.839,146.867,10.0,1.0,0.777,0.603,-11.069,0.0418,0.79,0.0,0.217,0.956,True,1975
Jimmy Kiss And Run,Jimmy Kiss And Run,Diane Maxwell,Almost Seventeen,N,76WvOC6TlTWPiYIsJXCe9X,2011-09-30,95.0,1959-03-18,1959,1955-1959,1.0,0.0,83.057,126.268,7.0,1.0,0.515,0.104,-20.323,0.0366,0.905,2.72e-05,0.161,0.528,True,2011
Jimmy's Girl,Jimmy's Girl,Johnny Tillotson,Johnny Tillotson's Best,N,6Mw4i8JNhXB7zXkY3x82kL,1962-01-01,25.0,1961-01-04,1961,1960-1964,11.0,14.0,108.573,164.96,1.0,1.0,0.589,0.341,-11.125,0.0273,0.846,0.0,0.116,0.546,True,1962
Jingle Bell Rock,Jingle Bell Rock,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),N,7vQbuQcyTflfCIOu3Uzzya,1957-12-02,35.0,1958-12-17,1958,1955-1959,7.0,60.0,119.705,130.973,2.0,1.0,0.754,0.424,-8.463,0.0363,0.643,0.0,0.0652,0.806,True,1957
Jo-Jo The Dog-Faced Boy,Jo-Jo the Dog-Faced Boy,Annette,Annette,N,7o3MC7f0giOGJDHuF9nicM,1960-01-01,73.0,1959-04-08,1959,1955-1959,4.0,2.0,119.591,130.507,9.0,1.0,0.607,0.724,-11.07,0.0585,0.785,0.389,0.424,0.808,True,1960
Joanie,Joanie,Frankie Calen,"Great Rare Songs, Vol. 6",N,3Aq3KkxoTxcTApZASmfMsk,2014-01-31,78.0,1961-06-07,1961,1960-1964,6.0,0.0,97.049,150.373,7.0,1.0,0.583,0.528,-5.501,0.0265,0.71,0.0,0.203,0.629,True,2014
Joe Joe Gunne,Jo Jo Gunne,Chuck Berry,Berry Is On Top,N,253oIOpiktjK5UNfgnbWcP,1959-07-01,83.0,1958-11-12,1958,1955-1959,5.0,24.0,92.293,167.733,5.0,0.0,0.7,0.651,-10.612,0.0623,0.872,0.0,0.124,0.894,True,1959
Joey's Song,Joey's Song - Single Version,Bill Haley And His Comets,Bill Haley's Greatest Hits,N,0vfwDNxBgHAJWI0c5q1QxD,1991-01-01,46.0,1959-09-30,1959,1955-1959,12.0,18.0,98.712,174.867,7.0,1.0,0.876,0.799,-9.924,0.0378,0.581,0.877,0.0479,0.972,True,1991
Johnny B. Goode,Johnny B. Goode,Chuck Berry,Berry Is On Top,N,2QfiRTz5Yc8DdShCxG1tB2,1959-07-01,80.0,1958-01-01,1958,1955-1959,1.0,77.0,167.983,161.56,10.0,1.0,0.534,0.803,-9.129,0.0743,0.741,6.07e-05,0.307,0.969,True,1959
Johnny Reb,Johnny Reb,Johnny Horton,American Originals,N,1ypWQ0fYgKl1VLOnLyKdgJ,1989-06-13,54.0,1959-08-19,1959,1955-1959,8.0,37.0,115.063,139.84,4.0,1.0,0.833,0.425,-13.332,0.0434,0.806,0.0,0.17,0.887,True,1989
Josephine,Josephine,Bill Black's Combo,Bill Black's Greatest Hits,N,7koZFBqxHXUqudMHxNTrb2,2016-12-01,18.0,1960-06-22,1960,1960-1964,10.0,10.0,160.203,129.64,5.0,1.0,0.806,0.726,-3.706,0.0645,0.829,0.84,0.0755,0.954,True,2016
Journey Of Love,16 Candles,The Crests featuring Johnny Mastro,Troubles in Paradise,Y,4ht9nNdPiJbbBhwUvPf4Lg,1958-11-26,81.0,1960-09-07,1960,1960-1964,4.0,43.0,113.994,174.667,10.0,1.0,0.605,0.322,-10.084,0.0273,0.728,0.0,0.0906,0.632,True,1958
Judy,Judy,Frankie Vaughan,Don't Stop Twist - The Legend of Frankie Vaughan,N,4sXUXxNADYZGxiZrff2nQ0,2020-09-07,86.0,1958-01-01,1958,1955-1959,1.0,0.0,177.459,127.16,9.0,0.0,0.35,0.466,-10.066,0.0837,0.849,1.29e-06,0.132,0.693,True,2020
Jump Over,Jump Over,Freddy Cannon,Jump over / The Urge,N,1PgS0ncJDUY8rtMvCx9vWe,1960-05-26,28.0,1960-05-04,1960,1960-1964,10.0,2.0,124.532,166.147,1.0,1.0,0.586,0.842,-6.253,0.0949,0.708,2.86e-05,0.134,0.804,True,1960
Jupiter-C,Jupiter C,Pat and the Satellites,"Rock'n'Roll Rarities from The Deep Vault, Vol. 1",Y,3YuHs6teWrnY3CWwCtsWHW,2022-02-04,81.0,1959-02-04,1959,1955-1959,4.0,3.0,124.984,137.947,11.0,0.0,0.483,0.926,-8.357,0.0493,0.554,0.936,0.0685,0.422,True,2022
Just A Closer Walk With Thee,Just a Closer Walk with Thee,Jimmie Rodgers,Honeycomb,N,55BzdHoOUEzvFT7zgujFmH,2021-01-15,44.0,1960-04-06,1960,1960-1964,9.0,7.0,105.148,196.227,0.0,1.0,0.484,0.169,-17.438,0.0303,0.89,1.15e-06,0.146,0.354,True,2021
Just A Dream,Just a Dream,Jimmy Clanton And His Rockets,The Ace Records Rock N 'Roll Story,N,1fDKsQrMYOTGHYgyIxycmM,2011-01-01,4.0,1958-01-01,1958,1955-1959,15.0,1.0,83.461,151.347,7.0,1.0,0.484,0.456,-5.927,0.0406,0.801,0.0,0.119,0.708,True,2011
Just A Little,Just A Little Talk With Jesus - Live,Brenda Lee,Amazing Grace (Live),Y,2TlRoD4DqwlLTpUAB9dfF9,2007-01-01,40.0,1960-09-28,1960,1960-1964,5.0,22.0,92.988,141.72,9.0,1.0,0.591,0.482,-15.415,0.0528,0.824,0.0,0.985,0.829,True,2007
